customerId,shortDate.year,shortDate.month,items.name,items.cost,location.code
BW-864,2013,12,mobile phone,625,C
BW-864,2013,12,computer,1200,C
BM-193,2015,6,movie ticket,15,B
BM-193,2015,6,soda,8,B
BM-193,2015,6,chair,99,B
BY-929,2016,4,rice,4.25,C
BY-929,2016,4,vegetables,10,C
BY-929,2016,4,eye glasses,155,C
BY-929,2016,4,soda,8,C
BY-929,2016,4,movie ticket,15,C
BY-929,2016,4,printer,250,C
BY-929,2016,4,shoes,42,C
BY-929,2016,4,television,720,C
BW-633,2012,12,cake,12.5,A
BW-633,2012,12,cups,3,A
BW-633,2012,12,printer,250,A
BW-633,2012,12,books,15,A
BW-633,2012,12,movie ticket,15,A
BW-633,2012,12,eye glasses,155,A
BW-633,2012,12,vegetables,10,A
BW-633,2012,12,pencil,8,A
BW-633,2012,12,xbox,250,A
BW-633,2012,12,chair,99,A
BN-558,2012,5,mechanical pencil,8,B
BN-558,2012,5,mobile phone,625,B
BP-139,2014,11,television,720,A
BP-139,2014,11,shoes,42,A
BP-139,2014,11,dolls,10,A
BP-139,2014,11,fruit,11,A
BP-139,2014,11,belt,18.25,A
BP-139,2014,11,soda,8,A
BP-139,2014,11,mechanical pencil,8,A
BP-139,2014,11,bookshelf,125,A
BP-139,2014,11,rice,4.25,A
BP-139,2014,11,sneakers,22,A
BP-139,2014,11,computer,1200,A
BP-139,2014,11,vegetables,10,A
BP-139,2014,11,movie ticket,15,A
BP-139,2014,11,printer,250,A
BP-139,2014,11,headphones,90,A
BP-139,2014,11,books,15,A
BP-139,2014,11,leather bag,320,A
BP-139,2014,11,eye glasses,155,A
BP-139,2014,11,xbox,250,A
BP-139,2014,11,paper,5,A
CB-658,2015,9,pencil,8,D
CB-658,2015,9,mechanical pencil,8,D
CB-658,2015,9,cake,12.5,D
CB-658,2015,9,fruit,11,D
CB-658,2015,9,cups,3,D
CB-658,2015,9,leather bag,320,D
CB-658,2015,9,eye glasses,155,D
CB-658,2015,9,printer,250,D
CB-658,2015,9,shoes,42,D
CB-658,2015,9,books,15,D
CB-658,2015,9,paper,5,D
CB-658,2015,9,belt,18.25,D
CB-658,2015,9,vegetables,10,D
CB-658,2015,9,dolls,10,D
CB-658,2015,9,headphones,90,D
CB-658,2015,9,chair,99,D
BM-812,2012,4,shoes,42,A
BM-812,2012,4,eye glasses,155,A
BM-812,2012,4,sneakers,22,A
BM-812,2012,4,television,720,A
BM-812,2012,4,headphones,90,A
BM-812,2012,4,computer,1200,A
BR-118,2011,7,belt,18.25,B
BR-118,2011,7,fruit,11,B
BR-118,2011,7,television,720,B
BR-118,2011,7,cake,12.5,B
BR-118,2011,7,soda,8,B
BR-118,2011,7,printer,250,B
BR-118,2011,7,sneakers,22,B
BR-118,2011,7,cups,3,B
BR-118,2011,7,movie ticket,15,B
BR-118,2011,7,leather bag,320,B
BR-118,2011,7,paper,5,B
BR-118,2011,7,mobile phone,625,B
BR-118,2011,7,dolls,10,B
BR-118,2011,7,vegetables,10,B
BR-118,2011,7,books,15,B
BR-118,2011,7,shoes,42,B
BR-118,2011,7,mechanical pencil,8,B
BR-118,2011,7,bookshelf,125,B
BR-118,2011,7,pencil,8,B
BR-118,2011,7,chair,99,B
BY-880,2014,10,eye glasses,155,D
BY-880,2014,10,dolls,10,D
CB-221,2014,11,xbox,250,D
CB-221,2014,11,chair,99,D
BM-773,2014,10,cups,3,C
BM-773,2014,10,soda,8,C
BM-773,2014,10,television,720,C
BM-773,2014,10,eye glasses,155,C
BM-773,2014,10,mechanical pencil,8,C
BM-773,2014,10,xbox,250,C
BM-773,2014,10,cake,12.5,C
BM-773,2014,10,chair,99,C
BM-773,2014,10,movie ticket,15,C
BM-773,2014,10,fruit,11,C
BM-773,2014,10,computer,1200,C
BM-773,2014,10,headphones,90,C
BM-773,2014,10,bookshelf,125,C
BM-773,2014,10,sneakers,22,C
BM-773,2014,10,belt,18.25,C
BM-773,2014,10,shoes,42,C
BM-773,2014,10,vegetables,10,C
BM-773,2014,10,pencil,8,C
BM-773,2014,10,rice,4.25,C
BM-773,2014,10,leather bag,320,C
BM-894,2015,12,leather bag,320,D
BM-894,2015,12,cake,12.5,D
BM-894,2015,12,belt,18.25,D
CB-442,2014,8,soda,8,A
CB-442,2014,8,chair,99,A
CB-442,2014,8,television,720,A
CB-442,2014,8,printer,250,A
CB-442,2014,8,rice,4.25,A
CB-442,2014,8,computer,1200,A
CB-442,2014,8,cups,3,A
CB-442,2014,8,cake,12.5,A
CA-275,2015,9,mechanical pencil,8,D
CA-275,2015,9,sneakers,22,D
CA-275,2015,9,printer,250,D
CA-275,2015,9,shoes,42,D
CA-275,2015,9,television,720,D
BP-371,2016,2,xbox,250,C
BP-371,2016,2,printer,250,C
BP-371,2016,2,cups,3,C
BP-371,2016,2,cake,12.5,C
BP-371,2016,2,soda,8,C
BP-371,2016,2,sneakers,22,C
CA-718,2014,2,eye glasses,155,A
CA-718,2014,2,vegetables,10,A
CA-718,2014,2,printer,250,A
CA-718,2014,2,chair,99,A
CA-718,2014,2,pencil,8,A
CA-718,2014,2,mechanical pencil,8,A
CA-718,2014,2,cake,12.5,A
CA-718,2014,2,headphones,90,A
CA-718,2014,2,movie ticket,15,A
CA-718,2014,2,xbox,250,A
BO-966,2011,4,dolls,10,A
BX-639,2016,10,rice,4.25,A
BX-639,2016,10,soda,8,A
BX-639,2016,10,mechanical pencil,8,A
BX-639,2016,10,computer,1200,A
BW-268,2016,6,soda,8,B
BW-268,2016,6,shoes,42,B
BW-268,2016,6,printer,250,B
BW-268,2016,6,xbox,250,B
BW-268,2016,6,sneakers,22,B
BN-421,2016,10,cake,12.5,B
BN-421,2016,10,shoes,42,B
BN-421,2016,10,xbox,250,B
BN-421,2016,10,bookshelf,125,B
BN-421,2016,10,soda,8,B
BN-421,2016,10,belt,18.25,B
BN-421,2016,10,printer,250,B
BN-421,2016,10,leather bag,320,B
BN-421,2016,10,computer,1200,B
BN-421,2016,10,mechanical pencil,8,B
BN-421,2016,10,paper,5,B
BN-421,2016,10,fruit,11,B
BN-421,2016,10,dolls,10,B
BN-421,2016,10,vegetables,10,B
BN-421,2016,10,books,15,B
BN-421,2016,10,rice,4.25,B
BN-421,2016,10,headphones,90,B
BN-421,2016,10,eye glasses,155,B
BR-287,2016,11,rice,4.25,B
BR-287,2016,11,leather bag,320,B
BR-287,2016,11,cake,12.5,B
BR-287,2016,11,movie ticket,15,B
BR-287,2016,11,dolls,10,B
BR-287,2016,11,television,720,B
BR-287,2016,11,cups,3,B
BR-287,2016,11,xbox,250,B
BR-287,2016,11,computer,1200,B
BR-287,2016,11,paper,5,B
BR-287,2016,11,chair,99,B
BR-287,2016,11,vegetables,10,B
BR-287,2016,11,mobile phone,625,B
BR-287,2016,11,shoes,42,B
BR-287,2016,11,fruit,11,B
BR-287,2016,11,bookshelf,125,B
BR-287,2016,11,headphones,90,B
BR-287,2016,11,mechanical pencil,8,B
BR-287,2016,11,books,15,B
BR-287,2016,11,printer,250,B
BN-123,2012,9,shoes,42,B
BN-123,2012,9,movie ticket,15,B
CB-339,2015,10,belt,18.25,D
CB-339,2015,10,bookshelf,125,D
CB-339,2015,10,pencil,8,D
CB-339,2015,10,mobile phone,625,D
CA-313,2016,1,dolls,10,C
CA-313,2016,1,sneakers,22,C
CA-313,2016,1,vegetables,10,C
CA-313,2016,1,leather bag,320,C
BW-947,2013,8,soda,8,C
BW-947,2013,8,books,15,C
BW-947,2013,8,eye glasses,155,C
BW-947,2013,8,shoes,42,C
CB-198,2013,9,mobile phone,625,A
CB-198,2013,9,printer,250,A
CB-198,2013,9,headphones,90,A
CB-198,2013,9,fruit,11,A
CB-198,2013,9,mechanical pencil,8,A
CB-198,2013,9,eye glasses,155,A
CB-198,2013,9,rice,4.25,A
BQ-250,2011,8,vegetables,10,B
BQ-250,2011,8,sneakers,22,B
BQ-250,2011,8,mobile phone,625,B
BQ-250,2011,8,movie ticket,15,B
BQ-250,2011,8,cups,3,B
BQ-250,2011,8,computer,1200,B
BQ-250,2011,8,paper,5,B
BQ-250,2011,8,xbox,250,B
BX-186,2015,8,headphones,90,D
BX-186,2015,8,belt,18.25,D
BX-186,2015,8,shoes,42,D
BX-186,2015,8,cake,12.5,D
BX-186,2015,8,xbox,250,D
BX-186,2015,8,chair,99,D
BW-189,2013,9,mechanical pencil,8,B
BW-189,2013,9,fruit,11,B
BW-189,2013,9,books,15,B
BW-189,2013,9,soda,8,B
BW-189,2013,9,rice,4.25,B
BW-189,2013,9,belt,18.25,B
BP-162,2013,1,mechanical pencil,8,A
BP-162,2013,1,printer,250,A
BP-162,2013,1,paper,5,A
BP-162,2013,1,movie ticket,15,A
BP-162,2013,1,belt,18.25,A
BP-162,2013,1,headphones,90,A
BP-690,2014,6,rice,4.25,D
BP-690,2014,6,bookshelf,125,D
BP-690,2014,6,cups,3,D
BP-690,2014,6,dolls,10,D
BP-690,2014,6,eye glasses,155,D
BP-690,2014,6,printer,250,D
BV-126,2016,10,printer,250,B
BV-126,2016,10,television,720,B
BV-126,2016,10,eye glasses,155,B
BV-126,2016,10,xbox,250,B
BV-126,2016,10,leather bag,320,B
BV-126,2016,10,belt,18.25,B
BV-126,2016,10,chair,99,B
BV-126,2016,10,mechanical pencil,8,B
BZ-326,2013,1,movie ticket,15,C
CA-562,2016,6,paper,5,D
CA-562,2016,6,headphones,90,D
CA-562,2016,6,xbox,250,D
CA-562,2016,6,printer,250,D
CA-562,2016,6,mobile phone,625,D
CA-562,2016,6,cups,3,D
CA-562,2016,6,belt,18.25,D
BN-960,2014,5,bookshelf,125,D
BN-960,2014,5,books,15,D
BN-960,2014,5,paper,5,D
BN-960,2014,5,pencil,8,D
BN-960,2014,5,rice,4.25,D
BN-960,2014,5,fruit,11,D
BN-960,2014,5,cups,3,D
BU-503,2012,8,cake,12.5,B
BU-503,2012,8,shoes,42,B
BU-503,2012,8,bookshelf,125,B
BU-503,2012,8,computer,1200,B
BU-503,2012,8,fruit,11,B
BU-503,2012,8,pencil,8,B
BU-503,2012,8,rice,4.25,B
BU-503,2012,8,soda,8,B
BU-503,2012,8,chair,99,B
BU-503,2012,8,mobile phone,625,B
BN-288,2012,6,fruit,11,A
BN-288,2012,6,cake,12.5,A
BN-288,2012,6,belt,18.25,A
BN-288,2012,6,leather bag,320,A
BN-288,2012,6,shoes,42,A
BN-288,2012,6,xbox,250,A
BN-288,2012,6,pencil,8,A
BN-288,2012,6,vegetables,10,A
BN-288,2012,6,eye glasses,155,A
BR-523,2013,4,pencil,8,C
BR-523,2013,4,eye glasses,155,C
BR-523,2013,4,chair,99,C
BR-523,2013,4,paper,5,C
BR-523,2013,4,shoes,42,C
BR-889,2015,2,movie ticket,15,B
BR-889,2015,2,leather bag,320,B
BR-889,2015,2,dolls,10,B
BR-889,2015,2,headphones,90,B
BR-889,2015,2,computer,1200,B
BR-889,2015,2,soda,8,B
BR-889,2015,2,cake,12.5,B
BR-889,2015,2,bookshelf,125,B
BR-889,2015,2,rice,4.25,B
BR-889,2015,2,mobile phone,625,B
BR-889,2015,2,vegetables,10,B
BR-889,2015,2,mechanical pencil,8,B
BR-889,2015,2,xbox,250,B
BR-889,2015,2,books,15,B
BR-889,2015,2,sneakers,22,B
BR-889,2015,2,paper,5,B
CA-347,2015,6,fruit,11,C
CA-347,2015,6,cake,12.5,C
CA-347,2015,6,chair,99,C
CA-347,2015,6,mobile phone,625,C
CA-347,2015,6,pencil,8,C
CA-347,2015,6,bookshelf,125,C
BN-351,2011,3,fruit,11,B
BN-351,2011,3,television,720,B
BN-351,2011,3,computer,1200,B
BT-273,2013,2,soda,8,C
BT-273,2013,2,xbox,250,C
BT-273,2013,2,dolls,10,C
BT-273,2013,2,computer,1200,C
BT-273,2013,2,vegetables,10,C
BT-273,2013,2,paper,5,C
BT-273,2013,2,headphones,90,C
BM-668,2013,7,pencil,8,D
BM-668,2013,7,bookshelf,125,D
BM-668,2013,7,xbox,250,D
BM-668,2013,7,mobile phone,625,D
BM-668,2013,7,television,720,D
BM-668,2013,7,sneakers,22,D
BM-668,2013,7,computer,1200,D
BM-668,2013,7,fruit,11,D
BM-668,2013,7,cups,3,D
BM-668,2013,7,paper,5,D
BM-668,2013,7,soda,8,D
BM-668,2013,7,cake,12.5,D
BM-668,2013,7,dolls,10,D
BM-668,2013,7,shoes,42,D
BM-668,2013,7,books,15,D
BM-668,2013,7,rice,4.25,D
BM-668,2013,7,leather bag,320,D
BM-668,2013,7,printer,250,D
BM-668,2013,7,eye glasses,155,D
BS-907,2015,10,cups,3,C
BS-907,2015,10,xbox,250,C
BS-907,2015,10,mechanical pencil,8,C
BS-907,2015,10,printer,250,C
BS-907,2015,10,computer,1200,C
BS-907,2015,10,television,720,C
BS-907,2015,10,cake,12.5,C
BS-907,2015,10,bookshelf,125,C
BS-907,2015,10,headphones,90,C
BO-757,2011,3,mobile phone,625,B
BS-173,2016,6,shoes,42,C
BS-173,2016,6,cake,12.5,C
BS-173,2016,6,computer,1200,C
BS-173,2016,6,movie ticket,15,C
BS-173,2016,6,printer,250,C
BQ-221,2013,12,dolls,10,A
BW-637,2016,5,eye glasses,155,D
BW-637,2016,5,mobile phone,625,D
BW-637,2016,5,headphones,90,D
BM-229,2012,7,cups,3,C
BM-229,2012,7,paper,5,C
BM-229,2012,7,dolls,10,C
BM-229,2012,7,xbox,250,C
BM-229,2012,7,vegetables,10,C
BM-229,2012,7,fruit,11,C
BM-229,2012,7,bookshelf,125,C
BN-352,2011,3,television,720,B
BN-352,2011,3,pencil,8,B
CB-916,2013,9,mobile phone,625,B
CB-916,2013,9,headphones,90,B
CB-916,2013,9,paper,5,B
CB-916,2013,9,rice,4.25,B
CB-916,2013,9,movie ticket,15,B
CB-916,2013,9,xbox,250,B
CB-916,2013,9,computer,1200,B
CB-916,2013,9,soda,8,B
CB-916,2013,9,mechanical pencil,8,B
CB-916,2013,9,cake,12.5,B
CB-916,2013,9,dolls,10,B
CB-916,2013,9,vegetables,10,B
CB-916,2013,9,belt,18.25,B
CB-916,2013,9,printer,250,B
CB-916,2013,9,television,720,B
CB-916,2013,9,eye glasses,155,B
CB-916,2013,9,chair,99,B
CB-916,2013,9,books,15,B
CB-916,2013,9,pencil,8,B
CB-916,2013,9,cups,3,B
BN-716,2012,8,soda,8,B
BS-447,2012,11,printer,250,D
BT-444,2016,10,sneakers,22,B
BT-444,2016,10,vegetables,10,B
BT-444,2016,10,movie ticket,15,B
BT-444,2016,10,pencil,8,B
BT-444,2016,10,shoes,42,B
BT-444,2016,10,cups,3,B
BT-444,2016,10,bookshelf,125,B
BM-560,2013,10,headphones,90,C
BM-560,2013,10,soda,8,C
BM-560,2013,10,dolls,10,C
BM-560,2013,10,fruit,11,C
BM-560,2013,10,mobile phone,625,C
BM-560,2013,10,xbox,250,C
BM-560,2013,10,shoes,42,C
BM-560,2013,10,movie ticket,15,C
BX-736,2016,11,rice,4.25,C
BX-736,2016,11,cake,12.5,C
BX-736,2016,11,soda,8,C
BX-736,2016,11,printer,250,C
BX-736,2016,11,paper,5,C
BX-736,2016,11,chair,99,C
BU-794,2012,2,leather bag,320,B
BU-794,2012,2,rice,4.25,B
CA-960,2012,8,cups,3,C
CA-960,2012,8,printer,250,C
CA-960,2012,8,sneakers,22,C
CA-960,2012,8,television,720,C
CA-960,2012,8,fruit,11,C
CA-960,2012,8,cake,12.5,C
CA-960,2012,8,pencil,8,C
CA-960,2012,8,shoes,42,C
BT-321,2013,1,chair,99,D
BZ-661,2012,7,mobile phone,625,D
BZ-661,2012,7,mechanical pencil,8,D
BZ-661,2012,7,sneakers,22,D
BZ-661,2012,7,books,15,D
BZ-661,2012,7,eye glasses,155,D
BZ-661,2012,7,television,720,D
BY-471,2016,4,computer,1200,B
BY-471,2016,4,eye glasses,155,B
BY-471,2016,4,television,720,B
BY-471,2016,4,soda,8,B
BY-471,2016,4,shoes,42,B
BY-471,2016,4,bookshelf,125,B
BY-471,2016,4,chair,99,B
BY-471,2016,4,sneakers,22,B
BY-471,2016,4,belt,18.25,B
BY-471,2016,4,xbox,250,B
BY-471,2016,4,cake,12.5,B
BY-471,2016,4,books,15,B
BY-471,2016,4,cups,3,B
BY-471,2016,4,mechanical pencil,8,B
BY-471,2016,4,vegetables,10,B
BY-471,2016,4,fruit,11,B
BY-471,2016,4,pencil,8,B
BY-471,2016,4,mobile phone,625,B
BY-471,2016,4,rice,4.25,B
BY-471,2016,4,paper,5,B
BR-438,2012,11,mobile phone,625,C
BP-243,2011,2,fruit,11,D
BX-476,2015,2,sneakers,22,C
BX-476,2015,2,mechanical pencil,8,C
BX-476,2015,2,pencil,8,C
BX-476,2015,2,vegetables,10,C
BX-476,2015,2,books,15,C
BX-476,2015,2,xbox,250,C
BX-476,2015,2,fruit,11,C
BX-476,2015,2,bookshelf,125,C
BX-476,2015,2,dolls,10,C
BX-476,2015,2,headphones,90,C
BX-476,2015,2,television,720,C
BX-476,2015,2,computer,1200,C
BX-476,2015,2,shoes,42,C
BX-476,2015,2,rice,4.25,C
BX-476,2015,2,printer,250,C
BX-476,2015,2,mobile phone,625,C
BX-476,2015,2,cups,3,C
BX-476,2015,2,belt,18.25,C
BX-476,2015,2,leather bag,320,C
BX-476,2015,2,eye glasses,155,C
BO-205,2016,9,chair,99,B
BO-205,2016,9,headphones,90,B
BO-205,2016,9,bookshelf,125,B
BO-205,2016,9,computer,1200,B
BO-205,2016,9,leather bag,320,B
BO-205,2016,9,sneakers,22,B
BO-205,2016,9,eye glasses,155,B
BO-205,2016,9,paper,5,B
BO-205,2016,9,shoes,42,B
BO-205,2016,9,dolls,10,B
BO-205,2016,9,rice,4.25,B
BO-205,2016,9,vegetables,10,B
BO-205,2016,9,pencil,8,B
BO-205,2016,9,books,15,B
BO-205,2016,9,mechanical pencil,8,B
BO-205,2016,9,fruit,11,B
BO-205,2016,9,movie ticket,15,B
BO-205,2016,9,cake,12.5,B
BO-205,2016,9,mobile phone,625,B
BO-162,2015,4,television,720,B
BO-162,2015,4,mobile phone,625,B
BO-162,2015,4,paper,5,B
BO-162,2015,4,dolls,10,B
BQ-749,2012,12,computer,1200,C
BQ-749,2012,12,belt,18.25,C
BQ-749,2012,12,eye glasses,155,C
BQ-749,2012,12,chair,99,C
BQ-749,2012,12,television,720,C
BQ-749,2012,12,printer,250,C
BQ-749,2012,12,leather bag,320,C
BQ-749,2012,12,fruit,11,C
BQ-749,2012,12,vegetables,10,C
BQ-749,2012,12,shoes,42,C
BQ-749,2012,12,rice,4.25,C
BQ-749,2012,12,cups,3,C
BQ-749,2012,12,paper,5,C
BQ-749,2012,12,mobile phone,625,C
BQ-749,2012,12,cake,12.5,C
BQ-749,2012,12,headphones,90,C
BQ-749,2012,12,pencil,8,C
BQ-749,2012,12,movie ticket,15,C
BQ-749,2012,12,dolls,10,C
BM-517,2014,2,cups,3,A
BM-517,2014,2,movie ticket,15,A
BM-517,2014,2,mobile phone,625,A
BM-517,2014,2,paper,5,A
BS-166,2016,12,sneakers,22,A
BS-166,2016,12,movie ticket,15,A
BS-166,2016,12,fruit,11,A
BS-166,2016,12,paper,5,A
BS-166,2016,12,mechanical pencil,8,A
BS-166,2016,12,xbox,250,A
BS-166,2016,12,leather bag,320,A
BS-166,2016,12,soda,8,A
BS-166,2016,12,printer,250,A
BS-166,2016,12,vegetables,10,A
BS-166,2016,12,books,15,A
BS-166,2016,12,computer,1200,A
BS-166,2016,12,dolls,10,A
BS-166,2016,12,headphones,90,A
BS-166,2016,12,mobile phone,625,A
BS-166,2016,12,cake,12.5,A
BS-166,2016,12,television,720,A
BS-166,2016,12,chair,99,A
BS-166,2016,12,eye glasses,155,A
BX-573,2012,3,eye glasses,155,A
BX-573,2012,3,headphones,90,A
BX-573,2012,3,belt,18.25,A
BX-573,2012,3,computer,1200,A
BZ-444,2013,12,cake,12.5,B
BZ-444,2013,12,headphones,90,B
BZ-444,2013,12,eye glasses,155,B
BZ-444,2013,12,belt,18.25,B
BZ-444,2013,12,dolls,10,B
BZ-444,2013,12,television,720,B
BZ-444,2013,12,movie ticket,15,B
BZ-444,2013,12,bookshelf,125,B
BZ-444,2013,12,cups,3,B
BY-866,2013,1,chair,99,A
BY-866,2013,1,leather bag,320,A
BY-866,2013,1,dolls,10,A
BY-866,2013,1,eye glasses,155,A
BY-866,2013,1,books,15,A
BY-866,2013,1,television,720,A
BM-943,2014,1,soda,8,D
BM-943,2014,1,cake,12.5,D
BM-943,2014,1,headphones,90,D
BW-895,2015,2,mechanical pencil,8,C
BW-895,2015,2,television,720,C
BW-895,2015,2,sneakers,22,C
BW-895,2015,2,mobile phone,625,C
BR-110,2016,12,printer,250,D
BR-110,2016,12,movie ticket,15,D
BZ-961,2014,3,headphones,90,C
BZ-961,2014,3,cups,3,C
BZ-961,2014,3,computer,1200,C
BZ-961,2014,3,fruit,11,C
BZ-961,2014,3,belt,18.25,C
BZ-961,2014,3,soda,8,C
BM-138,2016,8,books,15,C
BM-138,2016,8,vegetables,10,C
BV-108,2014,3,shoes,42,C
BV-108,2014,3,books,15,C
BV-108,2014,3,pencil,8,C
BV-108,2014,3,mechanical pencil,8,C
BV-108,2014,3,sneakers,22,C
BV-108,2014,3,bookshelf,125,C
BV-108,2014,3,printer,250,C
BV-108,2014,3,soda,8,C
BV-108,2014,3,rice,4.25,C
BV-108,2014,3,xbox,250,C
BV-108,2014,3,vegetables,10,C
BV-108,2014,3,television,720,C
BV-108,2014,3,leather bag,320,C
BV-108,2014,3,fruit,11,C
BV-108,2014,3,cake,12.5,C
BV-108,2014,3,belt,18.25,C
BV-108,2014,3,mobile phone,625,C
BY-355,2014,7,rice,4.25,D
BY-355,2014,7,chair,99,D
BY-355,2014,7,computer,1200,D
BY-355,2014,7,movie ticket,15,D
BY-355,2014,7,printer,250,D
BY-355,2014,7,mechanical pencil,8,D
BW-960,2016,4,cake,12.5,C
BW-960,2016,4,television,720,C
BW-960,2016,4,mobile phone,625,C
BW-960,2016,4,rice,4.25,C
BW-960,2016,4,pencil,8,C
BW-960,2016,4,cups,3,C
BW-960,2016,4,eye glasses,155,C
BW-960,2016,4,bookshelf,125,C
BW-960,2016,4,movie ticket,15,C
BW-960,2016,4,computer,1200,C
BQ-531,2014,8,rice,4.25,A
BQ-531,2014,8,chair,99,A
BQ-531,2014,8,dolls,10,A
BQ-531,2014,8,computer,1200,A
BQ-165,2016,6,chair,99,B
BQ-165,2016,6,cups,3,B
BQ-165,2016,6,xbox,250,B
BQ-165,2016,6,fruit,11,B
BQ-165,2016,6,soda,8,B
BQ-165,2016,6,mobile phone,625,B
BZ-647,2015,4,leather bag,320,D
BZ-647,2015,4,chair,99,D
BZ-647,2015,4,shoes,42,D
BZ-647,2015,4,cake,12.5,D
BZ-647,2015,4,printer,250,D
BZ-647,2015,4,soda,8,D
BZ-647,2015,4,cups,3,D
BZ-647,2015,4,fruit,11,D
BZ-647,2015,4,headphones,90,D
BT-951,2013,9,computer,1200,A
BT-951,2013,9,movie ticket,15,A
BT-951,2013,9,xbox,250,A
BT-951,2013,9,belt,18.25,A
BT-951,2013,9,fruit,11,A
BT-951,2013,9,bookshelf,125,A
BT-951,2013,9,pencil,8,A
BZ-703,2016,2,mobile phone,625,B
BZ-703,2016,2,sneakers,22,B
BZ-703,2016,2,leather bag,320,B
BZ-703,2016,2,eye glasses,155,B
BZ-703,2016,2,pencil,8,B
BZ-703,2016,2,bookshelf,125,B
BZ-703,2016,2,dolls,10,B
BZ-703,2016,2,fruit,11,B
BZ-703,2016,2,chair,99,B
BZ-703,2016,2,xbox,250,B
BX-934,2015,10,chair,99,D
BX-934,2015,10,mobile phone,625,D
BO-700,2013,1,books,15,B
BO-700,2013,1,headphones,90,B
BO-700,2013,1,mobile phone,625,B
BO-700,2013,1,chair,99,B
BO-700,2013,1,fruit,11,B
BO-700,2013,1,movie ticket,15,B
BO-700,2013,1,cake,12.5,B
BO-700,2013,1,cups,3,B
BO-700,2013,1,mechanical pencil,8,B
BO-700,2013,1,computer,1200,B
CA-749,2012,12,rice,4.25,B
CA-749,2012,12,mechanical pencil,8,B
CA-749,2012,12,vegetables,10,B
CA-749,2012,12,paper,5,B
CA-749,2012,12,soda,8,B
CA-749,2012,12,cups,3,B
CA-749,2012,12,leather bag,320,B
BW-525,2015,12,cake,12.5,A
BW-525,2015,12,bookshelf,125,A
BW-525,2015,12,paper,5,A
BW-525,2015,12,headphones,90,A
BW-525,2015,12,printer,250,A
BW-525,2015,12,vegetables,10,A
BT-591,2016,10,vegetables,10,B
BT-591,2016,10,headphones,90,B
BT-591,2016,10,cups,3,B
BT-591,2016,10,sneakers,22,B
BT-591,2016,10,television,720,B
BT-591,2016,10,belt,18.25,B
BT-323,2011,7,mobile phone,625,A
BT-323,2011,7,books,15,A
BT-323,2011,7,xbox,250,A
BT-323,2011,7,soda,8,A
BT-323,2011,7,rice,4.25,A
BT-323,2011,7,leather bag,320,A
BT-323,2011,7,vegetables,10,A
BT-323,2011,7,eye glasses,155,A
BT-323,2011,7,bookshelf,125,A
BT-323,2011,7,mechanical pencil,8,A
BT-323,2011,7,computer,1200,A
BT-323,2011,7,cake,12.5,A
BT-323,2011,7,printer,250,A
BT-323,2011,7,belt,18.25,A
BT-323,2011,7,chair,99,A
BT-323,2011,7,movie ticket,15,A
BT-323,2011,7,shoes,42,A
BT-323,2011,7,cups,3,A
BP-733,2014,5,shoes,42,A
BP-733,2014,5,movie ticket,15,A
BP-733,2014,5,fruit,11,A
BP-733,2014,5,dolls,10,A
BZ-429,2016,6,headphones,90,D
BR-579,2011,8,movie ticket,15,C
BR-579,2011,8,mobile phone,625,C
BR-579,2011,8,belt,18.25,C
BR-579,2011,8,vegetables,10,C
BO-201,2014,3,mechanical pencil,8,A
BO-201,2014,3,eye glasses,155,A
BO-201,2014,3,bookshelf,125,A
BO-201,2014,3,rice,4.25,A
BO-201,2014,3,xbox,250,A
BO-201,2014,3,leather bag,320,A
BO-201,2014,3,chair,99,A
BO-201,2014,3,books,15,A
BO-201,2014,3,belt,18.25,A
BO-201,2014,3,pencil,8,A
BO-201,2014,3,vegetables,10,A
BO-201,2014,3,headphones,90,A
BO-201,2014,3,sneakers,22,A
BO-201,2014,3,printer,250,A
BO-201,2014,3,shoes,42,A
BO-201,2014,3,movie ticket,15,A
BO-201,2014,3,fruit,11,A
CB-322,2015,1,cups,3,D
CB-322,2015,1,mechanical pencil,8,D
CB-322,2015,1,paper,5,D
BR-582,2014,5,paper,5,B
BR-582,2014,5,eye glasses,155,B
BR-582,2014,5,television,720,B
BR-582,2014,5,mechanical pencil,8,B
BR-582,2014,5,dolls,10,B
BR-582,2014,5,vegetables,10,B
BR-582,2014,5,leather bag,320,B
BS-938,2017,1,rice,4.25,D
BS-938,2017,1,sneakers,22,D
BS-938,2017,1,movie ticket,15,D
BS-938,2017,1,belt,18.25,D
BS-938,2017,1,eye glasses,155,D
BS-938,2017,1,computer,1200,D
BX-834,2016,5,belt,18.25,D
BX-834,2016,5,shoes,42,D
BX-834,2016,5,computer,1200,D
BX-834,2016,5,rice,4.25,D
BX-834,2016,5,vegetables,10,D
BN-560,2016,6,bookshelf,125,A
BN-560,2016,6,cups,3,A
BN-560,2016,6,leather bag,320,A
BN-560,2016,6,computer,1200,A
BN-560,2016,6,headphones,90,A
BN-560,2016,6,television,720,A
BN-560,2016,6,fruit,11,A
BN-560,2016,6,paper,5,A
BN-560,2016,6,soda,8,A
BN-560,2016,6,pencil,8,A
BN-560,2016,6,sneakers,22,A
BN-560,2016,6,belt,18.25,A
BN-560,2016,6,movie ticket,15,A
BN-560,2016,6,mechanical pencil,8,A
BN-560,2016,6,books,15,A
BN-560,2016,6,rice,4.25,A
BN-560,2016,6,dolls,10,A
